drug1,drug2,drug_name1,drug_name2,smiles1,smiles2,genes1,genes2,org1,org2,target,label,new_target,confidence,correct,category
DB01045,DB01004,Rifampicin,Ganciclovir,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C,NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,"['rpoB', 'NR1I2']",['TK'],Humans,HHV-1,1,interaction,1,0.9999245917193473,1,TP
DB00459,DB01016,Acitretin,Glyburide,COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,"['RXRA', 'RARA', 'RARB', 'RARG', 'RXRB', 'RXRG', 'RBP1']","['ABCC8', 'KCNJ11', 'ABCC9', 'ABCB11', 'ABCA1', 'KCNJ11', 'KCNJ8', 'CPT1A', 'CFTR', 'TRPM4']",,Humans,1,interaction,1,0.9995766844533196,1,TP
DB01125,DB00199,Anisindione,Erythromycin,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,['GGCX'],"['MLNR', 'KCNH2']",Humans,Humans,1,interaction,1,0.9967124450819335,1,TP
DB00263,DB01125,Sulfisoxazole,Anisindione,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,['folP'],['GGCX'],Escherichia coli (strain K12),Humans,1,interaction,1,0.9998399780848727,1,TP
DB00688,DB01592,Mycophenolate mofetil,Iron,COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,[Fe],"['IMPDH1', 'IMPDH2', 'PTS']","['TFRC', 'EGLN1', 'HDAC8', 'AHSP', 'HBA1', 'FXN', 'FTH1', 'FEN1', 'NEIL1', 'NEIL2', 'POLB', 'CP', 'TF']",Humans,Humans,1,interaction,1,0.9999704827216435,1,TP
DB00328,DB01125,Indomethacin,Anisindione,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['PTGS2', 'PLA2G2A', 'PTGS1', 'PTGR2', 'PPARG', 'GLO1', 'PTGDR2', 'PPARA', 'AKR1C3', 'EIF2AK2', 'PTGS1', 'PTGS2']",['GGCX'],Humans,Humans,1,interaction,1,0.9993819942442721,1,TP
DB00641,DB01319,Simvastatin,Fosamprenavir,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,"['HMGCR', 'ITGAL', 'HDAC2']",['pol'],Humans,Human immunodeficiency virus 1,1,interaction,1,0.9999762043451211,1,TP
DB01006,DB00655,Letrozole,Estrone,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,['CYP19A1'],"['ESR1', 'ESR2', 'AR', 'CYP19A1', 'SHBG']",Humans,Humans,1,interaction,1,0.9999828796125555,1,TP
DB00570,DB01012,Vinblastine,Cinacalcet,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12,"['TUBA1A', 'TUBB', 'TUBD1', 'TUBG1', 'TUBE1', 'JUN']",['CASR'],Humans,Humans,1,interaction,1,0.9994635539386676,1,TP
DB00615,DB00860,Rifabutin,Prednisolone,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,"['rpoA', 'rpoB', 'rpoC', 'HSP90AA1', 'HSP90B1']",['NR3C1'],Humans,Humans,1,interaction,1,0.999879179579375,1,TP
DB08860,DB02701,Pitavastatin,Nicotinamide,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O,NC(=O)C1=CC=CN=C1,"['HMGCR', 'ITGAL']","['BST1', 'eta', 'SIRT5', 'LDHA', 'PARP1']",Humans,Humans,1,interaction,1,0.992410490283645,1,TP
DB01045,DB01151,Rifampicin,Desipramine,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,"['rpoB', 'NR1I2']","['SLC6A2', 'SLC6A4', 'HTR2A', 'ADRB2', 'ADRB1', 'SMPD1', 'HRH1', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'HTR1A', 'HTR2C', 'DRD2', 'ADRA2A', 'ADRA2B', 'ADRA2C']",Humans,Humans,1,interaction,1,0.9999666683255126,1,TP
DB01039,DB00641,Fenofibrate,Simvastatin,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,"['PPARA', 'NR1I2', 'MMP25']","['HMGCR', 'ITGAL', 'HDAC2']",Humans,Humans,1,interaction,1,0.999854157476055,1,TP
DB00554,DB01125,Piroxicam,Anisindione,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['PTGS2', 'PTGS1']",['GGCX'],Humans,Humans,1,interaction,1,0.9999228038037797,1,TP
DB00204,DB00850,Dofetilide,Perphenazine,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,"['KCNH2', 'KCNK2', 'KCNJ12']","['DRD2', 'DRD1', 'CALM1']",Humans,Humans,1,interaction,1,0.9996603041896913,1,TP
DB01125,DB00991,Anisindione,Oxaprozin,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,['GGCX'],"['PTGS1', 'PTGS2']",Humans,Humans,1,interaction,1,0.9968215220902521,1,TP
DB00399,DB00421,Zoledronic acid,Spironolactone,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,"['GGPS1', 'FDPS']","['NR3C2', 'NR3C1', 'AR', 'PGR', 'ESR1', 'ESR2', 'NR1I2', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'CACNA1A']",Humans,Humans,1,interaction,1,0.9999695291212467,1,TP
DB01399,DB01125,Salsalate,Anisindione,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['PTGS2', 'PTGS1']",['GGCX'],Humans,Humans,1,interaction,1,0.9997240438828956,1,TP
DB00586,DB01125,Diclofenac,Anisindione,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['PTGS2', 'PTGS1']",['GGCX'],Humans,Humans,1,interaction,1,0.9999819260003368,1,TP
DB01125,DB00550,Anisindione,Propylthiouracil,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,CCCC1=CC(=O)NC(=S)N1,['GGCX'],['TPO'],Humans,Humans,1,interaction,1,0.9999713171213617,1,TP
DB00399,DB00594,Zoledronic acid,Amiloride,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,"['GGPS1', 'FDPS']","['SCNN1A', 'SCNN1B', 'SCNN1G', 'SCNN1D', 'AOC1', 'ASIC2', 'ASIC1', 'SLC9A1', 'PLAU']",Humans,Humans,1,interaction,1,0.9998085175151116,1,TP
DB01022,DB01125,Phylloquinone,Anisindione,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['GGCX', 'BGLAP']",['GGCX'],Humans,Humans,1,interaction,1,0.9999907469518097,1,TP
DB01247,DB00120,Isocarboxazid,Phenylalanine,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1,N[C@@H](CC1=CC=CC=C1)C(O)=O,"['MAOA', 'MAOB']","['TAT', 'SLC7A8', 'FARSA', 'PAH', 'FARS2', 'FARSB', 'TH']",Humans,Humans,1,interaction,1,0.9999860980626328,1,TP
DB00500,DB01125,Tolmetin,Anisindione,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['PTGS2', 'PTGS1']",['GGCX'],Humans,Humans,1,interaction,1,0.9999806147848957,1,TP
DB00399,DB00562,Zoledronic acid,Benzthiazide,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CSCC1=CC=CC=C1)NS2(=O)=O,"['GGPS1', 'FDPS']","['SLC12A3', 'CA1', 'CA13', 'CA14', 'CA2', 'CA3', 'CA4', 'CA5A', 'CA5B', 'CA6', 'CA7', 'CA9', 'CA1', 'CA2', 'CA4', 'CA9', 'CA12']",Humans,Humans,1,interaction,1,0.9999520068687072,1,TP
DB00415,DB00126,Ampicillin,Ascorbic acid,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,"['pbp2a', 'pbp1b', 'pbp3', 'pbpA', 'penA', 'SLC15A1', 'SLC15A2', 'TEK']","['xylA', 'PLOD2', 'PHYH', 'PLOD3', 'BBOX1', 'DBH', 'PAM', 'P3H1', 'P3H2', 'P3H3', 'P4HA1', 'OGFOD1', 'OGFOD2', 'ALKBH2', 'ALKBH3', 'KDM5D', 'PLOD1', 'TMLHE', 'P4HTM', 'EGLN1', 'EGLN2', 'EGLN3']",Humans,Humans,1,interaction,1,0.9770069112631941,1,TP
DB01118,DB01125,Amiodarone,Anisindione,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['KCNH2', 'KCNH6', 'KCNH7', 'ADRB1', 'ADRB2', 'ADRB3', 'CACNA1I', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'THRA', 'THRB', 'PPARG', 'PPARA', 'PPARGC1B']",['GGCX'],Humans,Humans,1,interaction,1,0.9968090893113518,1,TP
DB00695,DB00178,Furosemide,Ramipril,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,"['SLC12A1', 'CA2', 'GPR35']","['ACE', 'BDKRB1']",Humans,Humans,1,interaction,1,0.9999626155448161,1,TP
DB00916,DB01125,Metronidazole,Anisindione,CC1=NC=C(N1CCO)[N+]([O-])=O,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,['rdxA'],['GGCX'],,Humans,1,interaction,1,0.9999915813694369,1,TP
DB00655,DB01174,Estrone,Phenobarbital,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,"['ESR1', 'ESR2', 'AR', 'CYP19A1', 'SHBG']","['GABRA1', 'CHRNA4', 'CHRNA7', 'GRIA2', 'GRIK2', 'GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D', 'GRIN3A', 'GRIN3B', 'NR1I2']",Humans,Humans,1,interaction,1,0.9999940846288958,1,TP
DB01045,DB00344,Rifampicin,Protriptyline,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C,CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12,"['rpoB', 'NR1I2']","['SLC6A2', 'SLC6A4']",Humans,Humans,1,interaction,1,0.9999644035315693,1,TP
DB00620,DB00615,Triamcinolone,Rifabutin,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21,['NR3C1'],"['rpoA', 'rpoB', 'rpoC', 'HSP90AA1', 'HSP90B1']",Humans,Humans,1,interaction,1,0.9999402063417121,1,TP
DB00627,DB00227,Niacin,Lovastatin,OC(=O)C1=CN=CC=C1,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,"['HCAR3', 'HCAR2', 'QPRT', 'NNMT']","['HMGCR', 'ITGAL', 'HDAC2']",Humans,Humans,1,interaction,1,0.9999359152835132,1,TP
DB00202,DB00479,Succinylcholine,Amikacin,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,"['CHRNA10', 'CHRNA2', 'CHRNA3', 'CHRNA4', 'CHRNA5', 'CHRNA6', 'CHRNA7', 'CHRNA9', 'CHRNB2', 'CHRNB3', 'CHRNB4', 'CHRM2', 'CHRM3']",['rpsL'],Humans,Escherichia coli (strain K12),1,interaction,1,0.9999845484373766,1,TP
DB00943,DB00927,Zalcitabine,Famotidine,NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,['pol'],['HRH2'],Human immunodeficiency virus 1,Humans,1,interaction,1,0.9989637961303819,1,TP
DB00585,DB00467,Nizatidine,Enoxacin,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,['HRH2'],"['gyrA', 'parC', 'TOP2A']",Humans,Humans,1,interaction,1,0.9998640499820414,1,TP
DB00741,DB00615,Hydrocortisone,Rifabutin,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21,"['NR3C1', 'ANXA1']","['rpoA', 'rpoB', 'rpoC', 'HSP90AA1', 'HSP90B1']",Humans,Humans,1,interaction,1,0.9998030352201097,1,TP
DB01406,DB01125,Danazol,Anisindione,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['ESR1', 'AR', 'PGR', 'GNRHR', 'GNRHR2', 'CCL2']",['GGCX'],Humans,Humans,1,interaction,1,0.9997838510535503,1,TP
DB01006,DB04575,Letrozole,Quinestrol,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3,['CYP19A1'],['ESR1'],Humans,Humans,1,interaction,1,0.9998757304221038,1,TP
DB01319,DB06207,Fosamprenavir,Silodosin,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F,['pol'],"['ADRA1A', 'ADRA1D', 'ADRA1B', 'KCNH2', 'KCNH6', 'KCNH7']",Human immunodeficiency virus 1,Humans,1,interaction,1,0.9999168440936441,1,TP
DB00655,DB00252,Estrone,Phenytoin,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,"['ESR1', 'ESR2', 'AR', 'CYP19A1', 'SHBG']","['SCN5A', 'SCN1A', 'KCNH2', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'CACNA1A', 'SCN2A', 'SCN8A', 'NR1I2', 'SCN1B', 'SCN3A', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']",Humans,Humans,1,interaction,1,0.9999717939237989,1,TP
DB00440,DB01015,Trimethoprim,Sulfamethoxazole,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,['folA'],['folP'],Escherichia coli (strain K12),Escherichia coli (strain K12),1,interaction,1,0.9999855020530962,1,TP
DB00399,DB00880,Zoledronic acid,Chlorothiazide,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1,"['GGPS1', 'FDPS']","['SLC12A3', 'CA1', 'CA2']",Humans,Humans,1,interaction,1,0.9998747769110656,1,TP
DB00812,DB01125,Phenylbutazone,Anisindione,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['PTGS1', 'PTGS2', 'PTGIS']",['GGCX'],Humans,Humans,1,interaction,1,0.9995566779262829,1,TP
DB00897,DB01319,Triazolam,Fosamprenavir,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'GABRG1', 'GABRG2', 'GABRG3']",['pol'],Humans,Human immunodeficiency virus 1,1,interaction,1,0.9994354521171579,1,TP
DB01319,DB00588,Fosamprenavir,Fluticasone propionate,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,['pol'],"['NR3C1', 'PGR', 'PLA2G4A', 'NR3C2']",Human immunodeficiency virus 1,Humans,1,interaction,1,0.9999092157261417,1,TP
DB01339,DB00479,Vecuronium,Amikacin,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,['CHRNA2'],['rpsL'],Humans,Escherichia coli (strain K12),1,interaction,1,0.9999524836619369,1,TP
DB01174,DB01125,Phenobarbital,Anisindione,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,"['GABRA1', 'CHRNA4', 'CHRNA7', 'GRIA2', 'GRIK2', 'GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D', 'GRIN3A', 'GRIN3B', 'NR1I2']",['GGCX'],Humans,Humans,1,interaction,1,0.9994187804335692,1,TP
DB01319,DB00304,Fosamprenavir,Desogestrel,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H],['pol'],"['PGR', 'ESR1']",Human immunodeficiency virus 1,Humans,1,interaction,1,0.9998615470454951,1,TP
DB00543,DB01045,Amoxapine,Rifampicin,ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C,"['SLC6A4', 'SLC6A2', 'DRD2', 'DRD1', 'ADRA2A', 'ADRA1A', 'CHRM1', 'GABRA1', 'HTR2A', 'HTR2C', 'HTR6', 'HTR7', 'DRD3', 'DRD4', 'HRH1', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5', 'HTR2B', 'HTR3A', 'HTR1A', 'HTR1B', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'HRH4', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'SLC6A3']","['rpoB', 'NR1I2']",Humans,Humans,1,interaction,1,0.9997047420472112,1,TP
DB00754,DB01023,Ethotoin,Felodipine,CCN1C(=O)NC(C1=O)C1=CC=CC=C1,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,"['SCN5A', 'NR1I2']","['CACNA1C', 'CACNA2D1', 'CACNB2', 'CACNA1D', 'CACNA1S', 'CACNA1H', 'CACNA2D2', 'CALM1', 'PDE1B', 'PDE1A', 'NR3C2', 'TNNC2', 'TNNC1']",Humans,Humans,1,interaction,1,0.994692147395489,1,TP
DB01338,DB00479,Pipecuronium,Amikacin,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,"['CHRNA2', 'CHRM2', 'CHRM3']",['rpsL'],Humans,Escherichia coli (strain K12),1,interaction,1,0.9999367496503877,1,TP
DB06733,DB08663,Bafilomycin A1,4-HYDROXY-7-METHOXY-3-(1-PHENYL-PROPYL)-CHROMEN-2-ONE,CO[C@H]1\C=C\C=C(C)\C[C@H](C)[C@H](O)[C@H](C)\C=C(/C)\C=C(OC)\C(=O)O[C@@H]1[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O)[C@H](C)[C@H](O1)C(C)C,[H][C@](CC)(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=C(OC)C=C2,['ATP6V1A'],['gag-pol'],Humans,HIV-2,0,no interaction,0,0.999961542750174,1,TN
DB00763,DB01125,Methimazole,Anisindione,CN1C=CNC1=S,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,['TPO'],['GGCX'],Humans,Humans,1,interaction,1,0.9999720323251027,1,TP
