drug1,drug2,drug_name1,drug_name2,smiles1,smiles2,genes1,genes2,org1,org2,target,label,new_target,confidence,correct,category
DB04604,DB06847,5-iodotubercidin,"5-[(3S)-3-(2-methoxybiphenyl-4-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",[H][C@]1(CO)O[C@@]([H])(N2C=C(I)C3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,[H][C@@](C)(C#CC1=C(N)N=C(N)N=C1C)C1=CC(OC)=C(C=C1)C1=CC=CC=C1,"['GSG2', 'MAPK3', 'CSNK1G2']",['dfrB'],Humans,Staphylococcus aureus (strain bovine RF122 / ET3-1),0,no interaction,0,0.9999755487410869,1,TN
DB08003,DB11952,ISOTHIAZOLIDINONE ANALOG,Duvelisib,[H][C@@](CC1=CC=C(C=C1)[C@]1([H])CC(=O)NS1(=O)=O)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(C)=O)C(N)=O,C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,['PTPN1'],"['PIK3CG', 'PIK3CD']",Humans,Humans,0,no interaction,0,0.999919173877957,1,TN
DB11581,DB01754,Venetoclax,"3,4-Dihydroxy-1-Methylquinolin-2(1h)-One",CC1(C)CCC(CN2CCN(CC2)C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C(=C3)[N+]([O-])=O)C(OC3=CN=C4NC=CC4=C3)=C2)=C(C1)C1=CC=C(Cl)C=C1,CN1C(=O)C(O)=C(O)C2=CC=CC=C12,['BCL2'],['PIM1'],Humans,Humans,0,no interaction,0,0.9999912237616864,1,TN
DB04798,DB06968,THIO-ATPA,"1,1'-HEXANE-1,6-DIYLBIS(1H-IMIDAZOLE)",[H][C@]([NH3+])(CC1=C(SN=C1[O-])C(C)(C)C)C(O)=O,C(CCCN1C=CN=C1)CCN1C=CN=C1,['GRIA2'],['azu'],Humans,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),0,no interaction,0,0.9999998435918472,1,TN
DB00665,DB09310,Nilutamide,Catridecacog,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,,['AR'],['F13B'],Humans,Humans,0,interaction,1,0.9997353615029462,0,FP
DB02320,DB07123,N-beta-D-glucopyranosylacetamide,N-(4-METHYLBENZOYL)-4-BENZYLPIPERIDINE,[H]N([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)=O,CC1=CC=C(C=C1)C(=O)N1CCC(CC2=CC=CC=C2)CC1,['PYGM'],['inhA'],Humans,Mycobacterium tuberculosis,0,no interaction,0,0.9999991507675406,1,TN
DB02701,DB07633,Nicotinamide,octyl 3-deoxy-2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-xylo-hexopyranoside,NC(=O)C1=CC=CN=C1,[H][C@@]1(O)C[C@@]([H])(O[C@]2([H])O[C@@]([H])(C)[C@@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(OCCCCCCCC)O[C@]1([H])CO,"['BST1', 'eta', 'SIRT5', 'LDHA', 'PARP1']",['ABO'],Humans,Humans,0,no interaction,0,0.9999987931569282,1,TN
DB12688,DB06865,Moxetumomab pasudotox,6-CARBAMIMIDOYL-2-[2-HYDROXY-6-(4-HYDROXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID,,[H][C@](CCCCC(N)=N)(C(O)=O)[C@@]1([H])C2=C(C[C@]1([H])O)C=CC(=C2)C1=CC=C(O)C=C1,"['CD22', 'EEF2']",['F2'],Humans,Humans,0,no interaction,0,0.9999816279969423,1,TN
DB07072,DB08883,"(1S,2R,5S)-5-[3-(TRIFLUOROMETHYL)-5,6-DIHYDRO[1,2,4]TRIAZOLO[4,3-A]PYRAZIN-7(8H)-YL]-2-(2,4,5-TRIFLUOROPHENYL)CYCLOHEXANAMINE",Perampanel,[H][C@@]1(CC[C@]([H])(C2=C(F)C=C(F)C(F)=C2)[C@@]([H])(N)C1)N1CCN2C(C1)=NN=C2C(F)(F)F,O=C1N(C=C(C=C1C1=CC=CC=C1C#N)C1=NC=CC=C1)C1=CC=CC=C1,['DPP4'],['GRIA1'],Humans,Humans,0,no interaction,0,0.9999493845173568,1,TN
DB01032,DB00636,Probenecid,Clofibrate,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,"['SLC22A6', 'SLC22A11', 'SLC22A8', 'PANX1', 'TAS2R16']",['PPARA'],Humans,Humans,1,interaction,1,0.9991532101290691,1,TP
DB01032,DB00299,Probenecid,Penciclovir,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2,"['SLC22A6', 'SLC22A11', 'SLC22A8', 'PANX1', 'TAS2R16']",['TK'],Humans,,1,interaction,1,0.9999865748701179,1,TP
DB00307,DB00307,Bexarotene,Bexarotene,CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,"['RXRA', 'RXRB', 'RXRG']","['RXRA', 'RXRB', 'RXRG']",Humans,Humans,1,no interaction,0,0.994336251434827,0,FN
DB00897,DB00897,Triazolam,Triazolam,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'GABRG1', 'GABRG2', 'GABRG3']","['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'GABRG1', 'GABRG2', 'GABRG3']",Humans,Humans,1,no interaction,0,0.9591033883528931,0,FN
